"dog","seizure","segment","channel","0_quantile","25_quantile","50_quantile","75_quantile","100_quantile","mean","sd","pacf_1","pacf_2","pacf_3","pacf_4","pacf_5","pacf_6","pacf_7","ar6_mu","ar6_ar1","ar6_ar2","ar6_ar3","ar6_ar4","ar6_ar5","ar6_ar6","ar6_sigma2","ar6_aic","ar7_mu","ar7_ar1","ar7_ar2","ar7_ar3","ar7_ar4","ar7_ar5","ar7_ar6","ar7_ar7","ar7_sigma2","ar7_aic"
"2","interictal","251","1","-208","-14","1","15","323","24.6255779370898","0.361448245372572","0.951323375567089","-0.446919966355756","0.22673089745167","-0.0345276087813691","0.025968793287535","0.00752634496765181","-0.00510138939104795","0.361448245372572","1.48672393589943","-0.792572969985693","0.296394412541538","-0.0673031561924604","0.0147692872285646","0.00755092833547153","43.6140354130764","905222.605111345","0.361448245372572","1.48676227156601","-0.792497943958603","0.296052550131262","-0.0657976468343023","0.0107434860648513","0.0151026015701203","-0.00507940424697672","43.612910408005","905218.419170023"
"2","interictal","251","2","-173","-16","0","16","208","26.2244978321627","-0.0157445175712984","0.958097501493661","-0.498028021819894","0.210778851872903","-0.0746513895190211","-0.0176827129601252","-0.0203390935433427","-0.0204016716113735","-0.0157445175712984","1.55429990233641","-0.855552243259455","0.316920191346737","-0.0645776923280315","0.0139837668682424","-0.0203560637641986","40.289801028043","886214.216736924","-0.0157445175712984","1.55388464485204","-0.85526698443257","0.315602865762664","-0.0581128091736369","-0.00346871676185957","0.0113502271636306","-0.0203990817297854","40.2730353347582","886116.4267771"
"2","interictal","251","3","-136","-15","0","14","142","23.4737312818152","-0.371099321838793","0.941889501235563","-0.46834422982551","0.28060468691658","-0.0645528503485083","0.000628533702049755","0.00486304593417859","-0.00303113643539289","-0.371099321838793","1.53262873801849","-0.911710718589988","0.377166356997368","-0.0611318348956615","-0.00678396362575146","0.00484111614435177","44.528075240365","910196.132230984","-0.371099321838793","1.53264334227159","-0.911731164514502","0.376982122695276","-0.0599951483336232","-0.00953164055501125","0.00946008973609306","-0.00301375940164037","44.5276711623116","910195.954549324"
"2","interictal","251","4","-185","-13","0","13","149","22.1771861756095","0.00334492797143887","0.937963175942147","-0.402076976793534","0.305350682829622","-0.00834450616014235","0.0159121744874658","0.015153324321177","0.00604292875003951","0.00334492797143887","1.44034688366013","-0.814998323373962","0.325300223746182","-0.0189398853765885","-0.00590418436375507","0.015147285126895","44.9213987311952","912303.953006901","0.00334492797143887","1.44025531441761","-0.81496262725395","0.325414698462971","-0.0209061085893232","-0.000978067498774059","0.00644137626698644","0.00604430881784232","44.9197579783379","912297.193563669"
"2","interictal","251","5","-99","-11","0","11","121","17.9120571981784","0.0906091772811825","0.947419548126135","-0.44704486473195","0.165251875480284","-0.0168490843190315","-0.00751905585592228","0.00147116876229842","-0.00740054476202291","0.0906091772811825","1.44751196369369","-0.683533727687318","0.184182271506071","-0.004948305190053","-0.00966279798528024","0.0014774306957975","25.5602947526499","777106.107556885","0.0906091772811825","1.44752290508863","-0.683605288654064","0.184145627332661","-0.00358430853087437","-0.0147248433497713","0.0121972716686615","-0.0074057006461038","25.558892926457","777094.95774762"
"2","interictal","251","6","-98","-9","0","10","116","15.9111805131757","0.352226754418892","0.943841129506633","-0.438081295880227","0.147206674683185","0.00284443446209942","-0.0128573941786244","-0.00710707209348498","-0.00960637089358757","0.352226754418892","1.42134243331504","-0.634098347626469","0.135954604397352","0.0166063210099891","-0.00274806142195882","-0.00711177080515168","21.8435212702978","739430.28391842","0.352226754418892","1.42127407448659","-0.634124768375437","0.136114243001754","0.0179132607681115","-0.00884369400826691","0.00655169892581219","-0.0096130749389793","21.8415023933946","739410.12646549"
"2","interictal","251","7","-95","-9","0","9","146","14.926657555187","0.172672522375983","0.940066862135076","-0.395283240996537","0.193474788859763","0.00627880291146436","-0.014155552818099","0.00315702090487577","-0.000223658483953175","0.172672522375983","1.38706754090827","-0.64246627191835","0.175095089991453","0.0279215343885879","-0.0185324623537386","0.00315552945446051","21.0343559122499","730379.789204582","0.172672522375983","1.38706825960241","-0.642470484963256","0.175101437325331","0.0279613368562","-0.0186785069151841","0.0034708361707849","-0.000227319241894469","21.0343548323962","730381.776815258"
"2","interictal","251","8","-145","-10","0","10","211","17.411211287508","0.146763928163293","0.955336168083297","-0.390310912765111","0.204740508829466","0.0204884330711563","-0.0172735065205843","0.000848519179954336","-0.0024023111133055","0.146763928163293","1.40432935659928","-0.64574402246622","0.164614802410581","0.0452359910733064","-0.0184612361236944","0.000861971463661083","21.4843260414198","735455.061696662","0.146763928163293","1.40433143493821","-0.645788561143754","0.164723936656448","0.0456331306837925","-0.0200191210914114","0.00424997727641194","-0.00241254383956237","21.4842010619722","735455.666206706"
"2","interictal","251","9","-239","-18","1","18","165","31.7805795588509","-0.278496534120768","0.965159165970876","-0.518073353475799","0.234908651562889","-0.0456566218556305","0.0068045070175804","-0.00851507425224443","-0.0120165612040355","-0.278496534120768","1.59805648866036","-0.904347343715215","0.316258736257086","-0.0642205378974657","0.0203596341346105","-0.0084863421024626","47.6871461720896","926631.104525285","-0.278496534120768","1.59795434229423","-0.904102311785284","0.315485834044234","-0.0604143255737661","0.00947570875540824","0.0107464470412439","-0.0120351110391","47.6802379878823","926598.374354243"
"2","interictal","251","10","-401","-10","0","11","182","17.7444063919819","0.211960828474429","0.941702799790422","-0.424551183739414","0.211645466767701","-0.0488899783391046","-0.00770407684333075","-0.0181361337300958","-0.0216803756225968","0.211960828474429","1.44120046760741","-0.741641984715939","0.280903570032032","-0.0512064704340869","0.0184213487889595","-0.0181281342666936","27.8291322105629","797496.461868541","0.211960828474429","1.44080728426028","-0.741242465474393","0.279793030466162","-0.04511440784681","0.00233708957244415","0.0131276848075032","-0.021687350638823","27.8160425142928","797385.666739492"
"2","interictal","251","11","-163","-13","0","14","139","23.0806746115365","-0.0399097453350349","0.945961516480377","-0.40456282416614","0.293294746256901","-0.057169116077193","-0.000744201965873455","0.00431124430642826","-0.0068881686875186","-0.0399097453350349","1.46413848561462","-0.839321260788611","0.373953124747024","-0.0525532656691809","-0.00700171877847763","0.00428515012516145","42.6732849161764","899994.330067591","-0.0399097453350349","1.46416787047696","-0.839369217570811","0.373592664467984","-0.0499886177213784","-0.0127579930403026","0.0143265414241881","-0.00685818566196226","42.6712774338754","899985.052664487"
"2","interictal","251","12","-136","-11","0","11","122","17.4731763506173","0.209817071644854","0.925722873399964","-0.415112969997933","0.287670343321336","-0.0223987058634961","0.00800160536374544","0.0117855765162155","-0.00395025026610127","0.209817071644854","1.43597168221975","-0.811913296483138","0.322365647759596","-0.0243256268632525","-0.00890852522585204","0.0117658350662546","33.1294424370263","839296.975668965","0.209817071644854","1.43601816569056","-0.811948476520484","0.322269605844715","-0.0230529529543959","-0.0121138893599776","0.017434954679383","-0.00394793954952704","33.1289257631448","839295.238710463"
"2","interictal","251","13","-488","-13","0","13","252","21.3527741679398","-0.0260420576728977","0.936403644778935","-0.459396561233885","0.210044646292656","-0.0327716739461358","0.00171744616365906","-0.0068610418404025","-0.0143580121724406","-0.0260420576728977","1.4700278919663","-0.771594921521307","0.261100872207267","-0.0405861216347238","0.0117974033107375","-0.00685818583376219","42.2961122127666","897865.298348452","-0.0260420576728977","1.46992941266511","-0.771425538050811","0.260518211786891","-0.0368377200383783","0.000720231338805005","0.014245841591769","-0.0143562078522096","42.2873946522665","897817.87852307"
"2","interictal","251","14","-312","-11","0","11","226","17.2217402876608","-0.150780344168898","0.922111211715819","-0.393852709699061","0.233409145248697","-0.0165782499583333","0.0138727478002129","0.00609047215270603","-0.00257566178809671","-0.150780344168898","1.38123776717898","-0.708708656481","0.264425370430149","-0.0314440933072586","0.00548697432618363","0.00608446089740284","35.4513670837579","855538.362509831","-0.150780344168898","1.38125332375212","-0.708694618286529","0.264344889367823","-0.0307672951631114","0.00367303308135795","0.00961974362610906","-0.00255950668486048","35.4511345883056","855538.791829167"
"2","interictal","251","15","-201","-13","0","13","146","20.5434928971513","-0.301097736960203","0.907673145500849","-0.423470908285105","0.285099280658912","-0.0846278723052716","0.0214697013104248","-0.0185236047318653","-0.00108078780882248","-0.301097736960203","1.4391161148631","-0.869675968327169","0.430957740836519","-0.131576107060499","0.0481470516393363","-0.0185353963476728","55.5973681687116","963426.986045357","-0.301097736960203","1.43909617419008","-0.869624175429915","0.430816205028346","-0.131112529097579","0.0472115499311613","-0.0169873574762804","-0.00107568680666468","55.5973038370279","963428.708618915"
"2","interictal","251","16","-130","-12","0","11","143","18.5851586490557","-0.390380621105578","0.933897678588963","-0.395571431204434","0.288850413650509","-0.0214946115696387","0.00215085644696774","0.0065544678510565","-0.00573661192462363","-0.390380621105578","1.4238559130332","-0.789225828087526","0.31898399244756","-0.0194438347813045","-0.00714243788740317","0.00654238959812732","34.1185838585822","846351.734504138","-0.390380621105578","1.42389347146366","-0.789266831882943","0.318872392052618","-0.0176129151150116","-0.0116724858796852","0.0147151324231328","-0.00573986596641012","34.1174599177273","846345.835227525"
"2","interictal","252","1","-205","-15","0","16","225","26.7249617655572","0.330205283484731","0.96386211717519","-0.468427678677019","0.208297330589849","-0.016341416216417","0.0225181312971671","0.00541499623939187","0.00897268543042662","0.330205283484731","1.5170406223867","-0.781527735636186","0.249761320432197","-0.0465143697554482","0.0143116618307919","0.00544836771902993","37.784874728723","870830.641465112","0.330205283484731","1.51699184311198","-0.781655919111959","0.250177921720857","-0.0487513296119444","0.0213113357985809","-0.00813885826712016","0.00895640294024173","37.7818443110587","870813.407909812"
"2","interictal","252","2","-160","-17","0","17","171","27.8114028683213","-0.110532769450214","0.965521192297942","-0.532285402047398","0.166439008880542","-0.0588236164860753","-0.0154803029811958","-0.0127160801729158","-0.0140009903076231","-0.110532769450214","1.57686559554067","-0.820940150754979","0.24908558619566","-0.0447922984918172","0.00454016177251302","-0.012708459335262","36.3768694672977","861718.496097136","-0.110532769450214","1.57668529481336","-0.82087465947814","0.248456694950037","-0.0412980554305179","-0.0069760278547128","0.0094119055322903","-0.0140280717677835","36.3697121795863","861673.310080562"
"2","interictal","252","3","-172","-16","0","15","198","25.6899837404401","-0.310498569438536","0.95674834195339","-0.492410461685326","0.245499361074824","-0.0485008057120222","0.00351312843104583","0.00430150964556649","0.0051757165392102","-0.310498569438536","1.56083247494082","-0.884775023634987","0.322375451412633","-0.0501990289642755","-0.00320393653047071","0.00430419725602251","39.6650606579746","882467.013271829","-0.310498569438536","1.56081017114144","-0.884758421573673","0.32263556576495","-0.0518694636213061","0.00138065257046927","-0.00378348482344048","0.00518164711940857","39.6639957482857","882462.575779641"
"2","interictal","252","4","-181","-14","0","14","221","24.9160115965735","-0.0278271314531668","0.954979785586422","-0.417592854516","0.273092236105067","-0.00114658505653425","0.0174938693237132","0.0148086882739338","0.00211632614557921","-0.0278271314531668","1.46794842356727","-0.79272365318375","0.284390910142776","-0.0151540764407301","-0.0042330501238067","0.0148155697142095","41.7202440725503","894579.873411614","-0.0278271314531668","1.46791722531864","-0.792714737688259","0.284422820111589","-0.0157529546840063","-0.00256371093159404","0.0117243334653945","0.00210581635847017","41.7200592466402","894580.810207221"
"2","interictal","252","5","-123","-11","0","11","113","18.1216732135639","0.0885780302461567","0.950157424546131","-0.425601491943782","0.141262861356172","-0.00916136008829433","-0.0167376302204692","0.00840519544682377","-0.00953652980161524","0.0885780302461567","1.41598239337526","-0.620181348825327","0.142582731238945","0.0197863481837429","-0.0286625304284736","0.00841116318905601","25.6041736059516","777517.644080659","0.0885780302461567","1.41606257995806","-0.620454584463671","0.142771353979044","0.0211455588353768","-0.0345746020424097","0.0219094589878939","-0.00953281256017591","25.6018467064697","777497.855095494"
"2","interictal","252","6","-126","-9","0","10","112","16.5501330555868","0.389254523160081","0.951255448007975","-0.429141466962272","0.12806219583259","0.00802787836293026","-0.0104922610874003","0.00174074157745456","-0.0116330748692104","0.389254523160081","1.41351356250521","-0.597206386758543","0.110215147050656","0.0239205941839664","-0.0129729811005646","0.00174897404273771","20.901559881384","728861.424307448","0.389254523160081","1.41353391219273","-0.597357310662738","0.110493432068942","0.0252028054517182","-0.0199206992461027","0.0181933602274453","-0.0116336950893273","20.8987307574495","728830.972416769"
"2","interictal","252","7","-108","-10","0","10","123","16.7361735362166","0.135486265775798","0.952480436155608","-0.388418110677808","0.178818809517354","0.0145668382705771","-0.0100603172110221","0.00970007219432838","0.0041143380701289","0.135486265775798","1.38961055925049","-0.614604212469673","0.15096965965434","0.034426872291559","-0.0234705063459267","0.0096686420424347","21.3498005553768","733949.573802477","0.135486265775798","1.38957051460984","-0.614506986583031","0.150827046527806","0.0338014467337836","-0.0209244065567488","0.00391195422258133","0.00414266439657868","21.3494339431351","733947.459097576"
